date,account_value
2017-09-13,2057057.2972620623
2017-09-14,2064303.3522360746
2017-09-15,2079079.1116106932
2017-09-18,2102278.187792105
2017-09-19,2110566.67827825
2017-09-20,2113558.7295802063
2017-09-21,2109387.748213095
2017-09-22,2110863.6859057373
2017-09-25,2102957.142235083
2017-09-26,2102352.6401904053
2017-09-27,2103654.5448592133
2017-09-28,2108574.5042117066
2017-09-29,2108136.4137328095
2017-10-02,2112341.9053786225
2017-10-03,2118497.1893103546
2017-10-04,2129580.173403067
2017-10-05,2140170.4392760224
2017-10-06,2141580.4294741577
2017-10-09,2142480.109331412
2017-10-10,2158076.6855795807
2017-10-11,2163477.79112081
2017-10-12,2175439.5140924626
2017-10-13,2181489.018123194
2017-10-16,2190672.9813114284
2017-10-17,2182533.598113644
2017-10-18,2188952.6779356347
2017-10-19,2192606.185278927
2017-10-20,2211151.965422665
2017-10-23,2210088.1080160486
2017-10-24,2260511.5775862085
2017-10-25,2238394.1557455407
2017-10-26,2243680.0106230127
2017-10-27,2261577.281260525
2017-10-30,2256227.322852686
2017-10-31,2250397.876165793
2017-11-01,2255241.9877170776
2017-11-02,2265665.442928717
2017-11-03,2265717.5382255767
2017-11-06,2279053.697168753
2017-11-07,2289132.857199118
2017-11-08,2280111.091137335
2017-11-09,2262328.5629314636
2017-11-10,2267391.8060421203
2017-11-13,2271267.940937445
2017-11-14,2280192.0389026855
2017-11-15,2252410.257856772
2017-11-16,2272113.932735846
2017-11-17,2262760.046049521
2017-11-20,2272608.6105064414
2017-11-21,2289129.852207573
2017-11-22,2286460.0184019585
2017-11-24,2285239.649605164
2017-11-27,2284914.1852923073
2017-11-28,2309582.316505539
2017-11-29,2298086.727069962
2017-11-30,2339737.6068282323
2017-12-01,2337080.143988434
2017-12-04,2334947.0981221544
2017-12-05,2322601.867451073
2017-12-06,2332405.0712946416
2017-12-07,2351657.7025139546
2017-12-08,2371340.3527269135
2017-12-11,2374043.4650004925
2017-12-12,2381533.6922819484
2017-12-13,2421692.1580564845
2017-12-14,2405183.909080296
2017-12-15,2420991.1677244
2017-12-18,2443929.6578289303
2017-12-19,2450941.4241699222
2017-12-20,2462730.036438187
2017-12-21,2478288.9171071285
2017-12-22,2484746.7241630214
2017-12-26,2491244.474712338
2017-12-27,2500120.1875571865
2017-12-28,2507282.1160354274
2017-12-29,2497112.450416531
2018-01-02,2503985.2027282375
2018-01-03,2510414.213523171
2018-01-04,2530496.792953812
2018-01-05,2570497.698295914
2018-01-08,2602799.376976334
2018-01-09,2615477.754535042
2018-01-10,2613406.050149094
2018-01-11,2655442.828063412
2018-01-12,2685333.0156757473
2018-01-16,2668542.590212536
2018-01-17,2698118.768164349
2018-01-18,2685692.1425120356
2018-01-19,2699766.0691515924
2018-01-22,2715043.472105694
2018-01-23,2703003.366526318
2018-01-24,2696675.9648514865
2018-01-25,2715277.049769547
2018-01-26,2716391.487983765
2018-01-29,2674047.000006043
2018-01-30,2662606.2510048603
2018-01-31,2689508.8656670307
2018-02-01,2685421.512738869
2018-02-02,2611789.631074593
2018-02-05,2495374.0055138324
2018-02-06,2575740.8537728046
2018-02-07,2561622.531919167
2018-02-08,2438136.3843590473
2018-02-09,2487339.371457741
2018-02-12,2536370.696004555
2018-02-13,2550211.452218697
2018-02-14,2592795.7962547992
2018-02-15,2638509.30084388
2018-02-16,2607763.8397881244
2018-02-20,2598000.4774414753
2018-02-21,2582116.5857941364
2018-02-22,2613684.662610695
2018-02-23,2661806.5647217487
2018-02-26,2695165.6457459186
2018-02-27,2669050.600128975
2018-02-28,2611207.8306124117
2018-03-01,2557447.870075455
2018-03-02,2526787.354488602
2018-03-05,2578655.4579088595
2018-03-06,2592059.37543129
2018-03-07,2576603.973640671
2018-03-08,2597988.5676081087
2018-03-09,2661127.0584604647
2018-03-12,2620326.3960382845
2018-03-13,2594642.633583298
2018-03-14,2568935.6104051974
2018-03-15,2584268.5661470797
2018-03-16,2597855.148159256
2018-03-19,2556122.024181595
2018-03-20,2580238.914905777
2018-03-21,2590280.580246201
2018-03-22,2478182.127685776
2018-03-23,2442229.142654648
2018-03-26,2531087.839164963
2018-03-27,2479497.9455721285
2018-03-28,2459308.0568354037
2018-03-29,2503723.12013649
2018-04-02,2446030.325706711
2018-04-03,2481922.8736231234
2018-04-04,2496907.754577866
2018-04-05,2537564.564415207
2018-04-06,2465119.913585892
2018-04-09,2467187.9693148043
2018-04-10,2538826.830127945
2018-04-11,2514276.342350689
2018-04-12,2564765.779155953
2018-04-13,2550394.3626674195
2018-04-16,2574601.031409466
2018-04-17,2605054.9665315403
2018-04-18,2629886.5039199907
2018-04-19,2624766.844545113
2018-04-20,2599124.235667759
2018-04-23,2608916.6498103677
2018-04-24,2511957.2682224466
2018-04-25,2529669.1992062726
2018-04-26,2554140.9922513166
2018-04-27,2554069.53847786
2018-04-30,2527084.9753582273
2018-05-01,2527982.61724535
2018-05-02,2505879.725814011
2018-05-03,2517036.838133183
2018-05-04,2550256.167476986
2018-05-07,2588249.59267067
2018-05-08,2586907.418219666
2018-05-09,2624672.847011383
2018-05-10,2643783.27010907
2018-05-11,2647603.1247066655
2018-05-14,2654197.164622124
2018-05-15,2625791.8752685627
2018-05-16,2634533.5228175395
2018-05-17,2634003.132442757
2018-05-18,2653852.9227782483
2018-05-21,2704335.810765984
2018-05-22,2670073.8872776492
2018-05-23,2694432.249553902
2018-05-24,2688315.1318660015
2018-05-25,2669841.831503899
2018-05-29,2636897.4383462146
2018-05-30,2673034.5787527733
2018-05-31,2635864.3795957835
2018-06-01,2666452.3092944454
2018-06-04,2669346.2641006242
2018-06-05,2674070.8344122544
2018-06-06,2721944.805888039
2018-06-07,2713045.663025387
2018-06-08,2711894.0055518267
2018-06-11,2720236.638061375
2018-06-12,2730497.047921154
2018-06-13,2699018.984303688
2018-06-14,2688343.24435923
2018-06-15,2652620.542195328
2018-06-18,2642342.669337479
2018-06-19,2583437.967498032
2018-06-20,2587004.953234879
2018-06-21,2543864.2008152697
2018-06-22,2547910.714582512
2018-06-25,2496890.7165661547
2018-06-26,2495492.944574425
2018-06-27,2477980.8468838427
2018-06-28,2503859.278585503
2018-06-29,2511034.9037686083
2018-07-02,2519715.260843346
2018-07-03,2491718.2188091967
2018-07-05,2513140.4799404833
2018-07-06,2520608.039182732
2018-07-09,2577352.372133324
2018-07-10,2593143.0681668017
2018-07-11,2544974.1880344357
2018-07-12,2585477.794712445
2018-07-13,2603062.577495953
2018-07-16,2591205.486729008
2018-07-17,2602190.7096103253
2018-07-18,2617227.7342151226
2018-07-19,2601980.777885777
2018-07-20,2592628.6076892437
2018-07-23,2592847.759914738
2018-07-24,2614902.0946658673
2018-07-25,2652212.8583339276
2018-07-26,2665325.2115977826
2018-07-27,2655366.1883395733
2018-07-30,2612252.6942103924
2018-07-31,2649281.076652867
2018-08-01,2606872.0137790265
2018-08-02,2604996.8721049847
2018-08-03,2612961.9738811078
2018-08-06,2619710.7227595868
2018-08-07,2652301.189918858
2018-08-08,2630155.139034611
2018-08-09,2618215.708595616
2018-08-10,2589418.7852138104
2018-08-13,2573282.4677203717
2018-08-14,2581924.164894444
2018-08-15,2536084.346939427
2018-08-16,2590652.363689022
2018-08-17,2614681.3832126427
2018-08-20,2615466.2454982568
2018-08-21,2624021.4741817284
2018-08-22,2621356.4926524926
2018-08-23,2598604.3514209557
2018-08-24,2618674.1019130517
2018-08-27,2661154.820975857
2018-08-28,2659271.8389479676
2018-08-29,2667050.6996004945
2018-08-30,2637046.5480814935
2018-08-31,2629750.2690575374
2018-09-04,2627190.603626816
2018-09-05,2629719.334576218
2018-09-06,2639361.716793625
2018-09-07,2631008.2708278964
2018-09-10,2633334.4117161105
2018-09-11,2647445.739230759
2018-09-12,2678959.3908970645
2018-09-13,2699581.687123566
2018-09-14,2705213.4259283985
2018-09-17,2703146.754064263
2018-09-18,2740952.06294793
2018-09-19,2764528.449427506
2018-09-20,2805082.240466019
2018-09-21,2821054.7406664584
2018-09-24,2800325.530481522
2018-09-25,2798358.259670433
2018-09-26,2783682.4516256563
2018-09-27,2786649.4242749787
2018-09-28,2793256.351164284
2018-10-01,2815921.08434837
2018-10-02,2838159.3446732867
2018-10-03,2870362.159500458
2018-10-04,2841639.7677678606
2018-10-05,2808798.9612961886
2018-10-08,2800661.118632908
2018-10-09,2781414.508833409
2018-10-10,2665046.540383484
2018-10-11,2615619.466508057
2018-10-12,2648139.483266022
2018-10-15,2630550.6461993717
2018-10-16,2683791.7270099185
2018-10-17,2661274.5725261234
2018-10-18,2598374.736981537
2018-10-19,2570120.296395447
2018-10-22,2554917.79276767
2018-10-23,2464754.9101764224
2018-10-24,2386055.507649567
2018-10-25,2457385.991784241
2018-10-26,2433547.6035968326
2018-10-29,2374314.244214203
2018-10-30,2431005.766003754
2018-10-31,2485720.18414798
2018-11-01,2518541.4937182926
2018-11-02,2523863.8083621524
2018-11-05,2552677.384701874
2018-11-06,2581950.602631714
2018-11-07,2661940.37561908
2018-11-08,2634638.953454163
2018-11-09,2586907.564236786
2018-11-12,2532843.264542725
2018-11-13,2526810.4609347843
2018-11-14,2503578.8172542118
2018-11-15,2550471.0019694827
2018-11-16,2556380.673737671
2018-11-19,2485356.3424960636
2018-11-20,2426595.9164897464
2018-11-21,2445658.3151179813
2018-11-23,2419218.3226787113
2018-11-26,2466004.2090045474
2018-11-27,2473904.095524933
2018-11-28,2573692.8955050968
2018-11-29,2576394.8348475955
2018-11-30,2634064.196358826
2018-12-03,2685848.230354584
2018-12-04,2561281.5848753704
2018-12-06,2542297.993501927
2018-12-07,2464500.5419180645
2018-12-10,2480415.291193272
2018-12-11,2480029.8716299785
2018-12-12,2505817.0121901287
2018-12-13,2511068.7209265484
2018-12-14,2482876.592123295
2018-12-17,2433937.9382918132
2018-12-18,2450951.0142958416
2018-12-19,2413918.0191710247
2018-12-20,2378566.482244755
2018-12-21,2338746.871107365
2018-12-24,2263882.5859320415
2018-12-26,2404604.942465092
2018-12-27,2434947.008581425
2018-12-28,2419921.9686072124
2018-12-31,2448006.0287497295
2019-01-02,2444453.900293614
2019-01-03,2362679.2619269146
2019-01-04,2471492.509313847
2019-01-07,2477609.9327833904
2019-01-08,2513427.3936217083
2019-01-09,2526922.360763031
2019-01-10,2558158.9943593484
2019-01-11,2548868.8808515514
2019-01-14,2536672.9045477756
2019-01-15,2551513.793611027
2019-01-16,2555552.865192021
2019-01-17,2592945.236713017
2019-01-18,2639684.304942692
2019-01-22,2584179.7518197903
2019-01-23,2590396.366949242
2019-01-24,2595583.3890738375
2019-01-25,2636418.6591356243
2019-01-28,2533011.993808178
2019-01-29,2541107.659697918
2019-01-30,2621501.7626527827
2019-01-31,2636660.565562634
2019-02-01,2626682.860091595
2019-02-04,2659177.9290498774
2019-02-05,2692970.2107271235
2019-02-06,2677726.1020631604
2019-02-07,2651592.403870564
2019-02-08,2651711.448689442
2019-02-11,2652818.4856958203
2019-02-12,2703636.5437860303
2019-02-13,2707694.330796223
2019-02-14,2687860.503579121
2019-02-15,2736020.00138567
2019-02-19,2729134.1620912366
2019-02-20,2768066.181122761
2019-02-21,2762997.5408220105
2019-02-22,2778970.915852528
2019-02-25,2806457.744572621
2019-02-26,2786588.0590677075
2019-02-27,2811189.3610696606
2019-02-28,2801312.9028024487
2019-03-01,2811059.789414387
2019-03-04,2801798.5666284375
2019-03-05,2788080.791798573
2019-03-06,2763374.9242143445
2019-03-07,2734924.1662530713
2019-03-08,2721905.1185159497
2019-03-11,2726476.2576684766
2019-03-12,2691492.3799600415
2019-03-13,2709429.332375508
2019-03-14,2706493.0282449536
2019-03-15,2715470.6061563306
2019-03-18,2726485.288456898
2019-03-19,2728628.646450978
2019-03-20,2720315.1914415173
2019-03-21,2740279.7161989026
2019-03-22,2666975.939318714
2019-03-25,2691632.7831907845
2019-03-26,2702468.1281385995
2019-03-27,2693210.537684498
2019-03-28,2704708.836436329
2019-03-29,2745808.1344519234
2019-04-01,2807011.3008299447
2019-04-02,2805400.379153309
2019-04-03,2793145.9601049996
2019-04-04,2814226.29906036
2019-04-05,2815361.395544308
2019-04-08,2788153.364238594
2019-04-09,2749283.4402649156
2019-04-10,2759187.5826408616
2019-04-11,2778278.2889658893
2019-04-12,2806181.1463313526
2019-04-15,2795355.258105797
2019-04-16,2818835.8412394947
2019-04-17,2822088.9493442005
2019-04-18,2844160.1084781117
2019-04-22,2834855.2348895497
2019-04-23,2843640.5687632984
2019-04-24,2806390.3165698475
2019-04-25,2821691.6093000798
2019-04-26,2841299.3945277524
2019-04-29,2839965.8861935046
2019-04-30,2850477.920397942
2019-05-01,2818431.491633435
2019-05-02,2783555.139772564
2019-05-03,2829319.05313316
2019-05-06,2800799.858724743
2019-05-07,2737892.7706014216
2019-05-08,2726419.5066167414
2019-05-09,2717402.71562019
2019-05-10,2733540.1345006526
2019-05-13,2635570.10983482
2019-05-14,2674592.4635106623
2019-05-15,2687558.7031003535
2019-05-16,2716853.4479314387
2019-05-17,2683567.007177502
2019-05-20,2667515.4428083003
2019-05-21,2699199.8893796504
2019-05-22,2685324.731569439
2019-05-23,2656300.187730938
2019-05-24,2668548.317407757
2019-05-28,2653381.9376432
2019-05-29,2630440.079858929
2019-05-30,2640164.1190244257
2019-05-31,2594771.2738019526
2019-06-03,2584264.7418729365
2019-06-04,2630506.100610882
2019-06-05,2665470.60825935
2019-06-06,2687990.003801495
2019-06-07,2720755.625673443
2019-06-10,2733998.3078977168
2019-06-11,2735486.5483647883
2019-06-12,2724602.1970998347
2019-06-13,2733891.2650090754
2019-06-14,2729810.229112774
2019-06-17,2742169.509611279
2019-06-18,2807142.273054272
2019-06-19,2806252.865822911
2019-06-20,2851818.2450193255
2019-06-21,2849442.101344788
2019-06-24,2858149.3774660723
2019-06-25,2819296.9399623605
2019-06-26,2839631.336622017
2019-06-27,2826078.59153603
2019-06-28,2833371.037568226
2019-07-01,2839242.802491753
2019-07-02,2834893.138996243
2019-07-03,2842423.9045339017
2019-07-05,2842342.475313496
2019-07-08,2829359.005915356
2019-07-09,2824416.884833363
2019-07-10,2824374.979826954
2019-07-11,2849460.679125813
2019-07-12,2896377.1966579403
2019-07-15,2900517.638487759
2019-07-16,2886239.203547665
2019-07-17,2865806.082276699
2019-07-18,2851935.32106062
2019-07-19,2888654.8311285786
2019-07-22,2885671.596798161
2019-07-23,2923519.390937733
2019-07-24,2869508.5085566943
2019-07-25,2862591.486684357
2019-07-26,2851939.3302267534
2019-07-29,2854428.8669837727
2019-07-30,2848053.0320362323
2019-07-31,2801084.8105892413
2019-08-01,2752519.1311916583
2019-08-02,2731839.2873615497
2019-08-05,2661852.1175693744
2019-08-06,2685952.524906563
2019-08-07,2678211.6490940326
2019-08-08,2727334.216152596
2019-08-09,2698966.820671486
2019-08-12,2657372.6640133136
2019-08-13,2695584.640812325
2019-08-14,2611176.3620609515
2019-08-15,2616106.250023293
2019-08-16,2645873.493080544
2019-08-19,2675378.379806923
2019-08-20,2655169.9807476276
2019-08-21,2689401.1601223224
2019-08-22,2708163.0576862567
2019-08-23,2648915.35263102
2019-08-26,2673662.3636249774
2019-08-27,2660541.553383278
2019-08-28,2682481.846115517
2019-08-29,2726098.8688015216
2019-08-30,2735570.459255623
2019-09-03,2694903.899177956
2019-09-04,2728288.6461567157
2019-09-05,2777614.5310100787
2019-09-06,2776973.2751049274
2019-09-09,2796948.394184517
2019-09-10,2831895.0876313136
2019-09-11,2875540.8211646234
2019-09-12,2864718.725394253
2019-09-13,2882673.7617264064
2019-09-16,2874268.1220681346
2019-09-17,2879114.818998608
2019-09-18,2880565.372981644
2019-09-19,2882179.134734726
2019-09-20,2851912.1218906404
2019-09-23,2851454.438716507
2019-09-24,2827793.2351604463
2019-09-25,2851853.8941303254
2019-09-26,2846091.7074733735
2019-09-27,2829493.55347023
2019-09-30,2833549.770949936
2019-10-01,2778212.600852585
2019-10-02,2720287.9994197846
2019-10-03,2743002.8199497224
2019-10-04,2771459.99078331
2019-10-07,2759114.9442020417
2019-10-08,2721893.2580677033
2019-10-09,2751634.0423029824
2019-10-10,2775437.9041994973
2019-10-11,2830324.9651354714
2019-10-14,2826664.2402400323
2019-10-15,2857181.2544579394
2019-10-16,2843946.5077529526
2019-10-17,2849809.720518021
2019-10-18,2803266.0579310535
2019-10-21,2804944.950703667
2019-10-22,2814184.3595953104
2019-10-23,2836514.9108620877
2019-10-24,2842158.017763134
2019-10-25,2885311.363931652
2019-10-28,2906092.3640718274
2019-10-29,2918040.5268264813
2019-10-30,2916681.76982375
2019-10-31,2883312.709146542
2019-11-01,2941237.714778805
2019-11-04,2978694.028292027
2019-11-05,2983621.2579284175
2019-11-06,2969258.263684288
2019-11-07,2991851.9266441194
2019-11-08,2998230.099140755
2019-11-11,3017382.188156853
2019-11-12,3003566.5213739397
2019-11-13,2996035.8789395373
2019-11-14,2992938.6428531497
2019-11-15,3023307.3590173875
2019-11-18,3008471.6447871937
2019-11-19,2999478.0297048343
2019-11-20,2991830.034591309
2019-11-21,2998506.920867554
2019-11-22,3010838.5324016726
2019-11-25,3041217.4677616046
2019-11-26,3045019.3484632038
2019-11-27,3036062.6734168553
2019-11-29,3020148.864361527
2019-12-02,2981657.0026252293
2019-12-03,2950032.7215240025
2019-12-04,2951301.132427933
2019-12-05,2954458.2619597935
2019-12-06,2993690.1483697626
2019-12-09,2985317.992019795
2019-12-10,2979993.1087695276
2019-12-11,2992179.197614197
2019-12-12,3025683.8689551395
2019-12-13,3015114.4772586445
2019-12-16,3002248.1078891377
2019-12-17,3005912.7447576295
2019-12-18,3013930.343216713
2019-12-19,3012994.8791295853
2019-12-20,3036244.305187729
2019-12-23,3058480.908081162
2019-12-24,3043199.8861487275
2019-12-26,3053660.7740216027
2019-12-27,3057485.64089703
2019-12-30,3036344.7149022524
2019-12-31,3040466.4025698323
2020-01-02,3091271.655000542
2020-01-03,3060734.3211921696
2020-01-06,3065623.6723428653
2020-01-07,3044218.9973628274
2020-01-08,3056143.56454176
2020-01-09,3074314.6113965875
2020-01-10,3050503.5019064294
2020-01-13,3071988.8637574883
2020-01-14,3067943.054772778
2020-01-15,3061996.6473209956
2020-01-16,3101079.986444279
2020-01-17,3100408.0099059185
2020-01-21,3066017.8397466587
2020-01-22,3035147.67725972
2020-01-23,3053919.9996869816
2020-01-24,3033040.808440949
2020-01-27,2966663.3977315677
2020-01-28,2991826.854692051
2020-01-29,2999812.974946568
2020-01-30,3030042.6299300883
2020-01-31,2965619.970750401
2020-02-03,2974064.095872471
2020-02-04,3038721.1823974345
2020-02-05,3092956.4487395976
2020-02-06,3124939.1853805277
2020-02-07,3086813.912705967
2020-02-10,3134273.801065037
2020-02-11,3132013.3566909526
2020-02-12,3167610.9445205424
2020-02-13,3155607.1703579677
2020-02-14,3146395.467941437
2020-02-18,3137684.566803486
2020-02-19,3145208.7613481064
2020-02-20,3128453.034427567
2020-02-21,3090403.079501
2020-02-24,2974945.6016033557
2020-02-25,2897483.1195629505
2020-02-26,2894872.9790867236
2020-02-27,2745955.6096065906
2020-02-28,2741027.9109829334
2020-03-02,2862169.7927006152
2020-03-03,2774356.3572033313
2020-03-04,2857098.352530327
2020-03-05,2740841.704924431
2020-03-06,2702069.188330498
2020-03-09,2411194.4364879993
2020-03-10,2513920.8997295764
2020-03-11,2352084.8420399097
2020-03-12,2112871.98228344
2020-03-13,2324095.429800835
2020-03-16,2038209.0832470325
2020-03-17,2156995.115988579
2020-03-18,2053298.2986057666
2020-03-19,2077241.3046177295
2020-03-20,1976037.2046726611
2020-03-23,1940893.039275017
2020-03-24,2156456.6336391834
2020-03-25,2233510.044470635
2020-03-26,2391163.2129314807
2020-03-27,2265438.449889031
2020-03-30,2369039.617487755
2020-03-31,2374110.6674183276
2020-04-01,2258770.8088863757
2020-04-02,2330676.727202263
2020-04-03,2303984.8657978442
2020-04-06,2474757.4933803943
2020-04-07,2465673.981852379
2020-04-08,2543409.0855434802
2020-04-09,2540317.4860714343
2020-04-13,2443794.784087029
2020-04-14,2503312.705454674
2020-04-15,2446898.3479298023
2020-04-16,2459776.080340233
2020-04-17,2553569.213015404
2020-04-20,2494044.6823643115
2020-04-21,2393446.4347942737
2020-04-22,2438834.2121418384
2020-04-23,2449301.0148876575
2020-04-24,2465819.479445305
2020-04-27,2487341.322291222
2020-04-28,2471636.8513507466
2020-04-29,2568038.876666752
2020-04-30,2537418.7481451607
2020-05-01,2448930.0193560757
2020-05-04,2445837.7929576077
2020-05-05,2460355.654724423
2020-05-06,2446564.163845101
2020-05-07,2465833.861767651
2020-05-08,2532233.12472876
2020-05-11,2505337.8816061975
2020-05-12,2439886.2471161694
2020-05-13,2400627.443032067
2020-05-14,2425745.8169792104
2020-05-15,2444828.59067611
2020-05-18,2552184.7239082265
2020-05-19,2510558.312575165
2020-05-20,2570836.3558897097
2020-05-21,2549455.201778122
2020-05-22,2532973.23974725
2020-05-26,2586340.9344725762
2020-05-27,2644345.388209309
2020-05-28,2624446.0179526065
2020-05-29,2623508.416202919
2020-06-01,2633994.965541985
2020-06-02,2671757.8080705493
2020-06-03,2745049.330586567
2020-06-04,2760925.1962306905
2020-06-05,2876855.665101044
2020-06-08,2949097.021118481
2020-06-09,2898054.9268756183
2020-06-10,2887925.912233235
2020-06-11,2659250.4256683392
2020-06-12,2719382.2089983905
2020-06-15,2734947.598549496
2020-06-16,2825823.7799816937
2020-06-17,2800643.7148481486
2020-06-18,2807674.3596836207
2020-06-19,2783455.1552788015
2020-06-22,2801498.0152358743
2020-06-23,2810608.0225679246
2020-06-24,2727596.320895455
2020-06-25,2764468.1232421496
2020-06-26,2702721.4281478543
2020-06-29,2776413.8549323697
2020-06-30,2802361.8555999417
2020-07-01,2796593.464791836
2020-07-02,2819482.046861233
2020-07-06,2870666.902455868
2020-07-07,2819097.9143615384
2020-07-08,2851591.8169799466
2020-07-09,2818615.480998562
2020-07-10,2853114.4465213283
2020-07-13,2833316.705104397
2020-07-14,2902755.839755581
2020-07-15,2929135.0855823024
2020-07-16,2894584.2863116725
2020-07-17,2883242.575126217
2020-07-20,2900667.951034115
2020-07-21,2919190.032878445
2020-07-22,2948144.5245743184
2020-07-23,2897408.8900595284
2020-07-24,2885630.4188954583
2020-07-27,2911454.0982963336
2020-07-28,2881883.3107826007
2020-07-29,2907620.806365181
2020-07-30,2861080.1620170367
2020-07-31,2828031.3554908526
2020-08-03,2879455.724524666
2020-08-04,2872021.687354256
2020-08-05,2915905.5847617877
2020-08-06,2928250.361208264
2020-08-07,2910625.1154441875
2020-08-10,2967057.924195534
2020-08-11,2948611.5627252925
2020-08-12,2974193.2688234104
2020-08-13,2945844.27019183
2020-08-14,2946507.804786526
2020-08-17,2933061.2301801685
2020-08-18,2933713.3985483325
2020-08-19,2918658.0695420117
2020-08-20,2936042.676263264
2020-08-21,2934057.255836453
2020-08-24,2986985.826181355
2020-08-25,2990853.434889969
2020-08-26,3033805.705837208
2020-08-27,3076249.0154174045
2020-08-28,3098342.644966347
2020-08-31,3062455.0968390736
2020-09-01,3100876.6845481265
2020-09-02,3160004.9909601216
2020-09-03,3051645.6186111453
2020-09-04,3049158.3945337795
2020-09-08,2966710.6978981975
2020-09-09,3046535.118340878
2020-09-10,2986865.5538476985
2020-09-11,3019832.5927194636
2020-09-14,3034744.4438699763
2020-09-15,3010838.5864500087
2020-09-16,3021714.1165021346
2020-09-17,3027989.7712533055
2020-09-18,2991067.1442978843
2020-09-21,2927683.632228182
2020-09-22,2968333.8538691658
2020-09-23,2895393.9752888014
2020-09-24,2905425.6114724753
2020-09-25,2950359.907417231
2020-09-28,2997240.835845015
2020-09-29,2977669.862060904
2020-09-30,3011527.4126267396
2020-10-01,3004406.988414944
2020-10-02,2999962.2550889743
2020-10-05,3057898.347277691
2020-10-06,3002532.9864311223
2020-10-07,3066386.5777493822
2020-10-08,3098518.4207432424
2020-10-09,3139038.7550671026
2020-10-12,3195575.7478339025
2020-10-13,3183200.836569033
2020-10-14,3182825.5479242443
2020-10-15,3190710.121285946
2020-10-16,3222695.9435116732
2020-10-19,3180024.496971512
2020-10-20,3195104.130346562
2020-10-21,3175261.2027220195
2020-10-22,3207812.1073998376
2020-10-23,3205815.829386456
2020-10-26,3112016.7396046375
2020-10-27,3074823.1727656787
2020-10-28,2939077.242860672
2020-10-29,2979594.8599480214
2020-10-30,2981234.906891209
2020-11-02,3044181.1608609166
2020-11-03,3112920.9568187334
2020-11-04,3063630.4301224328
2020-11-05,3173750.385239964
2020-11-06,3159976.7895216676
2020-11-09,3274934.6029181443
2020-11-10,3274055.8516997304
2020-11-11,3268868.721421654
2020-11-12,3241770.276596844
2020-11-13,3294352.505599148
2020-11-16,3348919.421955799
2020-11-17,3337171.9980360456
2020-11-18,3310412.1303697666
2020-11-19,3329005.280927464
2020-11-20,3301544.754214764
2020-11-23,3351209.420314034
2020-11-24,3412561.27527961
2020-11-25,3380666.2188007166
2020-11-27,3385878.858558758
2020-11-30,3350031.247903515
2020-12-01,3363794.632436287
2020-12-02,3378435.857897438
2020-12-03,3402099.5795103
2020-12-04,3469478.2249923707
2020-12-07,3441767.7775636106
2020-12-08,3451227.826967583
2020-12-09,3430869.4854150927
2020-12-10,3421998.2483021817
2020-12-11,3430031.895011738
2020-12-14,3415347.641179394
2020-12-15,3451197.6979930727
2020-12-16,3448730.005196873
2020-12-17,3442323.7936734315
2020-12-18,3446832.6181553765
2020-12-21,3456372.5539245075
2020-12-22,3430256.6037873384
2020-12-23,3435860.915823662
2020-12-24,3449138.9378874516
2020-12-28,3451827.4353529247
2020-12-29,3433835.435691662
2020-12-30,3451256.6689195447
2020-12-31,3468817.587162365
2021-01-04,3421256.0081840404
2021-01-05,3451111.766828644
2021-01-06,3506026.374035084
2021-01-07,3543608.96361562
2021-01-08,3554216.5573597606
2021-01-11,3535375.8403306813
2021-01-12,3557966.8575232015
2021-01-13,3551186.0111296163
2021-01-14,3552003.905859642
2021-01-15,3509635.0351648484
2021-01-19,3542809.90783326
2021-01-20,3573407.3911839374
2021-01-21,3565120.1898913155
2021-01-22,3554577.9860771527
2021-01-25,3528628.838111767
2021-01-26,3536891.7733148616
2021-01-27,3465865.8772254945
2021-01-28,3534701.344822796
2021-01-29,3473326.3205307657
2021-02-01,3533701.3546712995
2021-02-02,3612062.146216969
2021-02-03,3631204.161630131
2021-02-04,3642777.7608762975
2021-02-05,3657783.0692772027
2021-02-08,3706668.2662935643
2021-02-09,3710912.1519548455
2021-02-10,3706025.60101384
2021-02-11,3722255.6666516536
2021-02-12,3724556.9027913823
2021-02-16,3767026.040862801
2021-02-17,3773649.640408394
2021-02-18,3745333.7316034627
2021-02-19,3819621.2927787974
2021-02-22,3846802.355970528
2021-02-23,3857000.948290001
2021-02-24,3917772.7967652096
2021-02-25,3858143.9381155055
2021-02-26,3802218.8625978776
2021-03-01,3885468.642064774
2021-03-02,3836659.7415521587
2021-03-03,3805853.0987695316
2021-03-04,3775749.9000280728
2021-03-05,3872907.886214459
2021-03-08,3873766.218332142
2021-03-09,3875979.013821907
2021-03-10,3933898.5076794894
2021-03-11,3956977.8770166477
2021-03-12,4045567.902678555
2021-03-15,4055656.4597561723
2021-03-16,4017427.428173138
2021-03-17,4083710.6087171976
2021-03-18,4008716.8015594254
2021-03-19,3960472.077647549
2021-03-22,3988088.395131
2021-03-23,3917495.6117464565
2021-03-24,3927665.6450169072
2021-03-25,3949302.5647156565
2021-03-26,4026102.214865029
2021-03-29,4035432.9409052166
2021-03-30,4037956.539542485
2021-03-31,4045321.171365246
2021-04-01,4084245.2037369427
2021-04-05,4136431.262862736
2021-04-06,4100668.47061842
2021-04-07,4106795.6692570765
2021-04-08,4123151.859333111
2021-04-09,4139331.815408471
2021-04-12,4131695.2352874987
2021-04-13,4133525.0838195607
